,date,country,traveler_type,review,rating,scrape_date,sentiment_score,categories
966,2023-12-01 00:00:00,Royaume-Uni,Couple,"Comfortable hotel in an excellent location for transport links and access to Geneva's and the region's main attractions.
Very friendly and helpful staff. Loved the little balcony on our top floor room! The Britannia Pub next door has a good range of food and drinks and also serves as the hotel's breakfast room.  Nothing.",100.0,2024-03-15 22:46:38.925604,0.85,"{'location': 0.9, 'staff': 0.95, 'room': 0.8, 'food and drinks': 0.8, 'hotel': 0.85}"
967,2023-12-01 00:00:00,Royaume-Uni,Voyageur individuel,"For the price they charge, this is a really good-value, solid 3 star hotel. Friendly staff, good breakfast (hot and cold options, great value for money considering the typical price of eating out in Geneva), comfortable rooms, EXCELLENT location for travel connections and walking into the old town. This was my second stay here this year, and was even more comfortable than my first stay.  N/A. Everything was fine",100.0,2024-03-15 22:46:38.925604,0.85,"{'price': 0.8, 'value': 0.9, 'staff': 0.85, 'breakfast': 0.8, 'rooms': 0.8, 'location': 0.95, 'comfort': 0.9}"
968,2023-12-01 00:00:00,Vanuatu,Voyageur individuel,The location was perfect and the staffs were helpful,100.0,2024-03-15 22:46:38.925604,0.85,"{'location': 0.9, 'staff': 0.8}"
969,2023-12-01 00:00:00,Royaume-Uni,Voyageur individuel,Good value for Geneva,100.0,2024-03-15 22:46:38.925604,0.8,"{'value': 0.85, 'location': 0.75}"
970,2023-11-01 00:00:00,États-Unis,Couple,Convenient location. Clean. Good value.,100.0,2024-03-15 22:46:38.925604,0.85,"{'Location': 0.9, 'Cleanliness': 0.8, 'Value': 0.9}"
971,2023-11-01 00:00:00,Sri Lanka,Voyageur individuel,"Breakfast, well may be that is the standard breakfast style in Geneva, but shall've been better. The location was very convenient and easy for all types of public transport and shops, cafes etc. Room was okay for the star rate at the location I believe.  It was the attitude of some of the staff at reception desk (not all). I had a very unpleasant experience on my last day when I was about to check-out. I was supposed to check-out at 1200, but when I was coming back to Hotel from an urgent matter it was 1210 like, and my room entrance was prohibited. When I came back and asked for access, the officer (white male in 40s) was rude to me. He said 1200 is 1200 and that cannot be allowed. I said all my stuff are inside the room. Then, I apologized and said I am all done for check-out, bags ready, get me one hour to get ready, take my stuff and come down. Then he said 1245 and ""NO MORE"", that was very very rude. All my experiences has until then for the 04 days came to zero. 
He asked me ""How was your stay"", and I said, ""It was pleasant, if not for this last moment"".",50.0,2024-03-15 22:46:38.925604,0.45,"{'Breakfast': 0.4, 'Location': 0.85, 'Room': 0.7, 'Staff': 0.2, 'Check-out process': 0.1}"
972,2023-11-01 00:00:00,États-Unis,Groupe,"Close to train station, nice rooms  Chain security lock on room door very difficult to open, would hate to try in a panic.",100.0,2024-03-15 22:46:38.925604,0.65,"{'location': 0.9, 'room quality': 0.8, 'security': 0.4}"
973,2023-11-01 00:00:00,Macédoine du Nord,Voyageur individuel,"The staff was pleasant and helpful. Location is great.  I had to inform the reception that the heating system does not works, it was not on when I entered and it was freezing cold. I expected that it will be on while they expect guests in that room. Outside was only 5C. And there was mold on the wall and a smell of sulphur (rotten eggs) in the room.",60.0,2024-03-15 22:46:38.925604,0.35,"{'Staff': 0.85, 'Location': 0.9, 'Heating System': 0.2, 'Room Cleanliness': 0.15, 'Smell': 0.1}"
974,2023-11-01 00:00:00,États-Unis,Couple,"Right next to the train station. staff was very nice.  Room was tiny, and the hallway smelled like a cheap hotel next to a brothel.",60.0,2024-03-15 22:46:38.925604,0.45,"{'location': 0.8, 'staff': 0.9, 'room size': 0.2, 'cleanliness': 0.3}"
975,2023-11-01 00:00:00,Belgique,Voyageur individuel,"Not the nicest neighbourhood in Geneva. Breakfast was inexpensive, but I did not appreciate the garlic flavour in the scrambled eggs. Room was tiny, but clean.",30.0,2024-03-15 22:46:38.925604,0.45,"{'neighbourhood': 0.2, 'breakfast': 0.5, 'scrambled eggs': 0.3, 'room': 0.7}"
976,2023-11-01 00:00:00,Azerbaïdjan,Voyageur individuel,Location was perfect  Smell of cookies was in the room specially in the mornings and nights.,60.0,2024-03-15 22:46:38.925604,0.85,"{'Location': 1.0, 'Smell of cookies': 0.7}"
977,2023-11-01 00:00:00,Inde,Voyageur individuel,"I liked everything about the property. Sweet Caring Staff and they allowed me to Check-in one hour before my timing, that was a Great Start.
Room was very Cute and had everything that I needed. Just Loved the little room and the Cute Window. Everything was super Clean. 
Just Loved it.❤️❤️❤️
Location was Amazing.  There was nothing that I didn’t liked.
I loved it.",100.0,2024-03-15 22:46:38.925604,0.95,"{'property': 0.95, 'staff': 0.95, 'check-in process': 0.9, 'room': 0.95, 'cleanliness': 0.95, 'location': 0.95}"
978,2023-11-01 00:00:00,Royaume-Uni,Voyageur individuel,Location was amazing very central.  Nothing,100.0,2024-03-15 22:46:38.925604,0.85,{'Location': 1.0}
979,2023-10-01 00:00:00,Australie,Famille,"Value for money, location and well maintained hotel.  Nothing",100.0,2024-03-15 22:46:38.925604,0.85,"{'value for money': 0.9, 'location': 0.8, 'hotel maintenance': 0.9}"
980,2023-10-01 00:00:00,États-Unis,Couple,Girl at the front desk was very helpful.,100.0,2024-03-15 22:46:38.925604,0.9,"{'staff': 0.9, 'front desk': 0.9}"
981,2023-10-01 00:00:00,Égypte,Voyageur individuel,"The location is central for all kinds of public transportation, in addition to providing transportation pass as a complementary.  None",100.0,2024-03-15 22:46:38.925604,0.85,"{'location': 0.9, 'public transportation': 0.9, 'complementary transportation pass': 0.8}"
982,2023-09-01 00:00:00,États-Unis,Famille,"This hotel met all of our needs in a gracious manner. We arrived early after a red eye flight. Our room wasn't yet ready but the front desk man offered to store our luggage. We enjoyed breakfast in the adjoining restaurant and soon thereafter were able to check in. Front desk instructed us where to park our car and provided a discount ticket to use when leaving. The room is a bit worn, but the bed was soooo comfortable and we were able to close the shutters and enjoy a few hours of sleep. The hotel is directly across the street from the train station. Parking was convenient in the train station lot. Darkout shutters provided protection from outside noise. Recommend this hotel as a comfortable choice within walking distance to attractions and restaurants.",100.0,2024-03-15 22:46:38.925604,0.85,"{'hotel staff': 0.9, 'room': 0.75, 'breakfast': 0.8, 'parking': 0.85, 'location': 0.95, 'comfort': 0.9, 'attractions': 0.85, 'restaurants': 0.85}"
983,2023-10-01 00:00:00,États-Unis,Voyageur individuel,Location  So very very basic.  Like a dorm room.  Couldn’t even give more than one small pillow.,60.0,2024-03-15 22:46:38.925604,0.15,"{'Location': 0.5, 'Room Comfort': 0.1, 'Amenities': 0.1}"
984,2023-09-01 00:00:00,États-Unis,Groupe,"We love Hotel Astoria and regularly choose it for visits to Geneva. All the staff are most welcoming, professional and friendly. The location is perfect for access to all of Geneva. Thank you again for making our stay so comfortable.",100.0,2024-03-15 22:46:38.925604,0.95,"{'Hotel Astoria': 0.95, 'Staff': 0.95, 'Location': 0.95, 'Comfort': 0.95}"
985,2023-10-01 00:00:00,Bangladesh,Groupe,"Location was excellent,  very close to tram, train and central bus station. Easy to find and reception was 24 hour.
Clean and very comfortable room.  Nothing...at all",100.0,2024-03-15 22:46:38.925604,0.85,"{'Location': 0.9, 'Transportation': 0.9, 'Reception': 0.8, 'Cleanliness': 0.9, 'Comfort': 0.9}"
986,2023-10-01 00:00:00,Serbie,Voyageur individuel,"Location, wifi, breakfast  -",100.0,2024-03-15 22:46:38.925604,0.3,"{'Location': 0.4, 'Wifi': 0.2, 'Breakfast': 0.3}"
987,2023-09-01 00:00:00,Inde,Voyageur individuel,Ok decent hotel near the city center. that was the main star point of this hotel.  rooms were too small and basic ameneties was a weak point.,50.0,2024-03-15 22:46:38.925604,0.45,"{'location': 0.8, 'room size': 0.3, 'amenities': 0.2}"
988,2023-10-01 00:00:00,Royaume-Uni,Famille,"The hotel was close to the rail station, trams and buses stops.  So easy access to airport. It was clean, and had all the basics required for an overnight stop over. Tea/ coffee making facilities were provided in the room. Could pay additional 15 charges pp for breakfast if required. All OK.  It was pretty basic,  in comparison to other hotels we had just stayed in Switzerland. There were no bedside tables. Little room for cases. A few cracked tiles in bathroom.",60.0,2024-03-15 22:46:38.925604,0.65,"{'location': 0.85, 'cleanliness': 0.8, 'amenities': 0.7, 'value for money': 0.6, 'room size': 0.4, 'bathroom': 0.3}"
989,2023-10-01 00:00:00,États-Unis,Voyageur individuel,"Clean, neat and good value for money  None",100.0,2024-03-15 22:46:38.925604,0.85,"{'Cleanliness': 0.9, 'Value for money': 0.8}"
990,2023-09-01 00:00:00,Thaïlande,Famille,"Convenient and central  Too small and compact rooms, aircon not effective, however the staff provided a table fan",60.0,2024-03-15 22:46:38.925604,0.45,"{'location': 0.9, 'room size': 0.2, 'air conditioning': 0.2, 'staff': 0.8, 'amenities': 0.6}"
991,2023-09-01 00:00:00,Luxembourg,Voyageur individuel,"Wonderful staff. The lady at the check in at 8 am September 16th was very helpful(sorry I forgot her name). She allowed me to army check it at 8:30 am which made my trip all the more comfortable  and worry free. The location is great, right across from station and central to mint Blanc port, old town, flower clock etc. All within walking distance. Will stay there again  Liked everything",100.0,2024-03-15 22:46:38.925604,0.95,"{'staff': 0.98, 'check in': 0.95, 'location': 0.9, 'proximity to attractions': 0.9, 'overall experience': 0.95}"
992,2023-09-01 00:00:00,Allemagne,Groupe,The breakfast was a nightmare,50.0,2024-03-15 22:46:38.925604,0.1,{'breakfast': 0.1}
993,2023-09-01 00:00:00,États-Unis,Voyageur individuel,Ce commentaire n'apparaît pas car il ne respecte pas notre charte.,10.0,2024-03-15 22:46:38.925604,0.0,{}
994,2023-09-01 00:00:00,Bosnie-Herzégovine,Voyageur individuel,"Hotel staff at the reception was super friendly, pleasant and helpful. Staff serving breakfast was also very nice. Hotel location is excellent, close to public transport means, many restaurants and coffee shops. Room was clean and cozy, I loved it.  Breakfast is pretty basic, but still nice. I really liked everything. Cannot think of anything I did not like.",100.0,2024-03-15 22:46:38.925604,0.9,"{'Staff': 0.95, 'Location': 0.9, 'Room': 0.9, 'Breakfast': 0.75}"
995,2023-09-01 00:00:00,Suède,Groupe,The location was perfect and close to the city center.,60.0,2024-03-15 22:46:38.925604,0.9,"{'location': 0.9, 'proximity to city center': 0.9}"
996,2023-09-01 00:00:00,Turquie,Voyageur individuel,"Breakfast is good, location is perfect, excellent staf.  Economy room is smaller than dorm room. No space for even turn around.",50.0,2024-03-15 22:46:38.925604,0.7,"{'Breakfast': 1.0, 'Location': 1.0, 'Staff': 1.0, 'Economy Room': 0.2}"
997,2023-09-01 00:00:00,États-Unis,Couple,Right across the street from the train station.  Close to all sights.  Air conditioning  All good.  Breakfast being included in price would have been nice,100.0,2024-03-15 22:46:38.925604,0.85,"{'location': 1.0, 'proximity to sights': 1.0, 'air conditioning': 1.0, 'breakfast': 0.5}"
998,2023-09-01 00:00:00,Israël,Voyageur individuel,"Super super clean. In live place looks much better than in photos. I had single room and it was enough place for everything. Very good location, comfortable bed, kind staff. Perfect!",100.0,2024-03-15 22:46:38.925604,0.95,"{'cleanliness': 1.0, 'room': 0.9, 'location': 0.9, 'bed comfort': 0.9, 'staff': 0.9}"
999,2023-09-01 00:00:00,Oman,Voyageur individuel,Hotel location and staff cooperation,100.0,2024-03-15 22:46:38.925604,0.85,"{'Hotel location': 0.9, 'Staff cooperation': 0.8}"
1000,2023-08-01 00:00:00,Espagne,Voyageur individuel,"The location is great just a few steps away from central station. It is easy to walk around the center, river and lake Geneva. A variety of restaurants within close walking distance is also great.  A bedside table would have been nice but there is a desk so not critical.",60.0,2024-03-15 22:46:38.925604,0.85,"{'location': 0.95, 'proximity to central station': 0.95, 'accessibility': 0.9, 'restaurants': 0.9, 'furniture': 0.7}"
1001,2023-09-01 00:00:00,Royaume-Uni,Famille,Location was excellent.  Staff were also excellent.,100.0,2024-03-15 22:46:38.925604,0.9,"{'Location': 0.95, 'Staff': 0.85}"
1002,2023-08-01 00:00:00,Suisse,Voyageur individuel,The view and location are perfect. The room was cozy and very walkable to most things in Geneva. The reception people were somewhat helpful and check in/out was very fast.  The hotel was fairly worn and dirty and I definetely had the smell of cigarettes waft into my room several times. The staff was not overly friendly and the attached pub where they served breakfast was not very nice. Breakfast was also wildly overpriced at 15 franc.,40.0,2024-03-15 22:46:38.925604,0.45,"{'view': 1.0, 'location': 1.0, 'room': 0.8, 'reception': 0.6, 'check in/out': 1.0, 'cleanliness': 0.2, 'smell': 0.2, 'staff': 0.3, 'attached pub': 0.2, 'breakfast': 0.2, 'price': 0.1}"
1003,2023-08-01 00:00:00,Australie,Famille,"The location was fantastic, the staff were very pleasant and the room was spacious.  The bed had a hard mattress but it was very clean and pillows were comfortable.",100.0,2024-03-15 22:46:38.925604,0.85,"{'location': 1.0, 'staff': 0.9, 'room': 0.9, 'bed': 0.7, 'cleanliness': 1.0, 'comfort': 0.8}"
1004,2023-08-01 00:00:00,États-Unis,Voyageur individuel,"This hotel is wonderful and great value for the money..  While the room was small, it was clean, comfortable and had a lovely large window that I could open for fresh air.  The wifi was strong and reliable.  The location is excellent, across from the train station and close to the lake.  Front desk personnel were friendly and helpful.  I liked everything!",100.0,2024-03-15 22:46:38.925604,0.9,"{'hotel overall': 0.9, 'value for money': 0.95, 'room': 0.85, 'cleanliness': 0.9, 'comfort': 0.85, 'window': 0.8, 'wifi': 0.95, 'location': 0.95, 'front desk service': 0.95}"
